Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,Total - Detailed Mother Tongue,30650,27340,50,3205,50
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,Single responses,30215,27025,35,3105,55
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,  English,26405,24475,0,1915,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,  French,1110,55,35,1020,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,  Non-official languages,2700,2490,0,170,45
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Aboriginal languages,770,760,0,10,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Algonquian languages,30,30,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Algonquin,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Attikamek,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Blackfoot,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Cree,30,25,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Malecite,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Micmac,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Montagnais-Naskapi,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Ojibway,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Oji-Cree,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"        Algonquian languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Athapaskan languages,630,615,0,0,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Carrier,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Chilcotin,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Chipewyan,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Dene,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Dogrib,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Kutchin-Gwich'in (Loucheux),95,95,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        North Slave (Hare),0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        South Slave,10,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"        Athapaskan languages, n.i.e.",510,500,0,10,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Haida,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Iroquoian languages,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Mohawk,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"        Iroquoian languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Kutenai,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Salish languages,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Shuswap,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Thompson (Ntlakapamux),0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"        Salish languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Siouan languages,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Dakota/Sioux,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Tlingit,90,90,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Tsimshian languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Tsimshian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Gitksan,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Nishga,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Wakashan languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Nootka,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"        Wakashan languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Inuktitut (Eskimo),10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Aboriginal languages, n.i.e.",10,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Romance languages,105,90,0,10,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Italian,20,15,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Portuguese,20,15,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Romanian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Spanish,65,55,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Romance languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Germanic languages,890,805,0,80,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      German,655,585,0,70,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Yiddish,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Netherlandic languages,135,120,0,15,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Dutch,135,120,0,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Flemish,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Frisian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Scandinavian languages,95,95,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Danish,30,30,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Icelandic,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Norwegian,30,30,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Swedish,30,30,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Germanic languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Celtic languages,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Gaelic languages,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Welsh,10,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Celtic languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Slavic languages,240,220,0,15,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Bulgarian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Byelorussian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Croatian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Czech,50,50,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Macedonian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Polish,20,15,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Russian,25,25,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Serbian,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Serbo-Croatian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Slovak,15,15,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Slovenian,35,35,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Ukrainian,80,70,0,15,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Slavic languages, n.i.e.",10,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Baltic languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Latvian (Lettish),0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Lithuanian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Finno-Ugric languages,105,90,0,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Estonian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Finnish,15,15,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Hungarian,90,75,0,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Greek,10,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Armenian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Turkic languages,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Turkish,10,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Turkic languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Semitic languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Amharic,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Arabic,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Hebrew,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Maltese,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Somali,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Tingringa,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Semitic languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Indo-Iranian languages,160,150,0,20,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Bengali,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Gujarati,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Hindi,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Konkani,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Kurdish,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Marathi,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Pashto,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Persian (Farsi),60,50,0,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Punjabi,95,85,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Sindhi,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Sinhalese,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Urdu,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Indo-Iranian languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Dravidian languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Kannada,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Malayalam,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Tamil,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Telugu,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Dravidian languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Japanese,15,15,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Korean,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Sino-Tibetan languages,120,105,0,10,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Chinese,120,105,0,10,10
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Sino-Tibetan languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Tai languages,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Lao,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Thai,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Austro-Asiatic languages,170,140,0,10,20
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Khmer (Cambodian),0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Vietnamese,170,140,0,10,20
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Austro-Asiatic languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Malayo-Polynesian languages,75,70,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Malay-Bahasa,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Tagalog (Pilipino),55,50,0,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Malayo-Polynesian languages, n.i.e.",20,20,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"    Asiatic languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Niger-Congo languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Bantu languages,0,0,0,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,        Swahili,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"        Bantu languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,      Twi,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"      Niger-Congo languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"    African languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Creoles,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,    Other languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,Multiple responses,435,315,15,100,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,  English and French,100,15,0,80,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,  English and non-official language,315,295,0,20,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,  French and non-official language,15,0,15,10,0
Yukon Territory - Territoire du Yukon (00060)   00000,Total - Sex,"  English, French and non-official language",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,Total - Detailed Mother Tongue,15810,14140,35,1620,15
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,Single responses,15610,13990,20,1590,15
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,  English,13585,12630,0,945,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,  French,610,25,20,565,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,  Non-official languages,1415,1330,0,75,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,    Aboriginal languages,355,340,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Algonquian languages,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Algonquin,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Attikamek,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Blackfoot,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Cree,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Malecite,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Micmac,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Montagnais-Naskapi,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Ojibway,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Oji-Cree,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,"        Algonquian languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Athapaskan languages,300,290,0,0,10
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Carrier,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Chilcotin,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Chipewyan,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Dene,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Dogrib,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Kutchin-Gwich'in (Loucheux),35,30,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        North Slave (Hare),0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        South Slave,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,"        Athapaskan languages, n.i.e.",260,255,0,0,10
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Haida,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Iroquoian languages,0,10,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Mohawk,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,"        Iroquoian languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Kutenai,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Salish languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Shuswap,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Thompson (Ntlakapamux),0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,"        Salish languages, n.i.e.",0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Siouan languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Dakota/Sioux,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Tlingit,35,35,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Tsimshian languages,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Tsimshian,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Gitksan,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,        Nishga,0,0,0,0,0
Yukon Territory - Territoire du Yukon (00060)   00000,  Male,      Wakashan languages,0,0,0,0,0
