Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Inuktitut (Eskimo),45,40,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Aboriginal languages, n.i.e.",460,445,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Romance languages,67345,56200,175,7100,3870
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Italian,28060,24355,20,2615,1065
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Portuguese,14090,11980,20,1140,940
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Romanian,3505,2500,15,780,210
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Spanish,21585,17340,115,2480,1655
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Romance languages, n.i.e.",110,30,0,80,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Germanic languages,134870,124760,60,9240,800
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      German,88400,82000,40,5655,700
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Yiddish,710,610,0,90,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Netherlandic languages,29475,26715,25,2660,70
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Dutch,28475,25935,25,2455,70
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Flemish,520,315,0,205,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Frisian,480,470,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Scandinavian languages,15595,14835,0,745,20
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Danish,7470,7135,0,340,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Icelandic,535,530,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Norwegian,3985,3840,0,145,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Swedish,3605,3330,0,255,15
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Germanic languages, n.i.e.",695,600,0,80,10
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Celtic languages,825,760,0,65,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Gaelic languages,470,425,0,40,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Welsh,355,330,0,25,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Celtic languages, n.i.e.",0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Slavic languages,70110,64175,25,3755,2155
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Bulgarian,520,465,0,40,15
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Byelorussian,20,15,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Croatian,7280,6655,0,325,300
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Czech,5960,5340,0,535,80
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Macedonian,140,125,0,10,10
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Polish,18320,16295,10,1355,665
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Russian,11485,10720,10,425,325
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Serbian,3300,2795,0,170,340
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Serbo-Croatian,2535,2145,0,190,200
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Slovak,2600,2385,0,165,45
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Slovenian,1460,1390,0,65,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Ukrainian,14775,14210,0,445,115
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Slavic languages, n.i.e.",1710,1630,10,25,45
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Baltic languages,1050,935,0,90,20
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Latvian (Lettish),635,590,0,35,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Lithuanian,420,350,0,55,15
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Finno-Ugric languages,18095,16695,10,960,435
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Estonian,1340,1215,0,95,30
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Finnish,5535,5230,0,175,120
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Hungarian,11220,10250,0,695,280
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Greek,6470,5760,0,485,230
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Armenian,745,500,10,200,35
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Turkic languages,960,760,25,100,75
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Turkish,910,710,25,95,75
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Turkic languages, n.i.e.",50,45,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Semitic languages,7960,6155,35,1310,465
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Amharic,785,755,0,10,20
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Arabic,4750,3305,30,1095,315
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Hebrew,710,585,0,100,20
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Maltese,215,190,0,20,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Somali,910,790,0,60,65
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Tingringa,390,365,0,10,15
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Semitic languages, n.i.e.",200,155,0,15,25
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Indo-Iranian languages,137945,111450,35,4225,22235
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Bengali,635,560,0,35,45
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Gujarati,6030,5230,0,355,440
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Hindi,15905,14525,0,460,915
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Konkani,85,80,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Kurdish,480,410,0,0,70
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Marathi,125,120,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Pashto,260,220,0,25,10
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Persian (Farsi),13150,10655,25,1205,1260
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Punjabi,96220,75205,10,1795,19215
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Sindhi,1660,1425,0,190,45
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Sinhalese,430,405,0,20,10
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Urdu,2360,2095,0,90,185
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Indo-Iranian languages, n.i.e.",595,515,0,35,45
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Dravidian languages,1625,1510,0,30,85
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Kannada,45,45,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Malayalam,390,365,0,0,20
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Tamil,1135,1045,0,25,60
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Telugu,50,55,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Dravidian languages, n.i.e.",0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Japanese,17270,14850,0,405,2010
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Korean,16695,13250,10,405,3025
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Sino-Tibetan languages,253915,193635,40,4830,55405
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Chinese,252405,192340,45,4795,55225
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Sino-Tibetan languages, n.i.e.",1510,1295,0,35,180
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Tai languages,1745,1575,10,55,115
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Lao,990,855,0,45,90
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Thai,760,720,10,10,20
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Austro-Asiatic languages,18070,14080,70,615,3305
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Khmer (Cambodian),990,810,0,45,130
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Vietnamese,16980,13165,70,570,3170
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Austro-Asiatic languages, n.i.e.",95,95,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Malayo-Polynesian languages,31805,30790,10,375,630
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Malay-Bahasa,1550,1480,0,35,30
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Tagalog (Pilipino),26810,25970,10,310,520
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Malayo-Polynesian languages, n.i.e.",3440,3335,0,30,75
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"    Asiatic languages, n.i.e.",30,25,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Niger-Congo languages,1330,1090,10,185,45
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Bantu languages,640,465,0,140,30
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,        Swahili,255,210,0,40,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"        Bantu languages, n.i.e.",385,250,0,95,30
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,      Twi,260,245,0,15,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"      Niger-Congo languages, n.i.e.",430,375,0,30,10
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"    African languages, n.i.e.",255,185,0,30,30
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Creoles,275,95,10,180,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,    Other languages,865,545,0,25,295
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,Multiple responses,49945,41800,50,7505,590
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,  English and French,6040,1600,0,4435,0
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,  English and non-official language,42305,39665,15,2045,575
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,  French and non-official language,985,305,20,635,15
British Columbia - Colombie-Britannique (00059)   20000,Total - Sex,"  English, French and non-official language",615,225,10,380,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,Total - Detailed Mother Tongue,1826345,1674155,925,112975,38285
British Columbia - Colombie-Britannique (00059)   20000,  Male,Single responses,1802410,1654165,895,109355,38000
British Columbia - Colombie-Britannique (00059)   20000,  Male,  English,1387825,1317555,20,69760,490
British Columbia - Colombie-Britannique (00059)   20000,  Male,  French,26750,2340,625,23785,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,  Non-official languages,387835,334270,245,15805,37510
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Aboriginal languages,5400,5265,10,80,45
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Algonquian languages,795,740,0,45,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Algonquin,0,10,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Attikamek,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Blackfoot,30,30,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Cree,540,515,0,20,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Malecite,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Micmac,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Montagnais-Naskapi,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Ojibway,210,185,10,15,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Oji-Cree,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"        Algonquian languages, n.i.e.",10,10,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Athapaskan languages,1285,1235,0,15,30
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Carrier,695,680,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Chilcotin,265,240,0,0,20
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Chipewyan,15,10,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Dene,15,15,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Dogrib,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        North Slave (Hare),0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        South Slave,55,50,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"        Athapaskan languages, n.i.e.",240,235,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Haida,75,70,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Iroquoian languages,10,10,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Mohawk,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"        Iroquoian languages, n.i.e.",10,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Kutenai,50,55,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Salish languages,1245,1240,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Shuswap,300,300,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Thompson (Ntlakapamux),200,200,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"        Salish languages, n.i.e.",740,740,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Siouan languages,30,30,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Dakota/Sioux,30,30,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Tlingit,10,10,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Tsimshian languages,1040,1040,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Tsimshian,160,160,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Gitksan,510,505,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Nishga,370,370,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Wakashan languages,660,655,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Nootka,215,210,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"        Wakashan languages, n.i.e.",445,440,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Inuktitut (Eskimo),15,10,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Aboriginal languages, n.i.e.",190,180,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Romance languages,34230,29140,75,3590,1425
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Italian,14720,13020,10,1360,335
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Portuguese,7055,6120,20,555,360
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Romanian,1955,1435,0,430,85
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Spanish,10435,8540,45,1205,650
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Romance languages, n.i.e.",65,25,0,35,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Germanic languages,65515,61200,20,3950,345
British Columbia - Colombie-Britannique (00059)   20000,  Male,      German,42410,39830,15,2260,300
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Yiddish,335,285,0,50,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Netherlandic languages,14665,13335,10,1295,30
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Dutch,14205,12950,10,1220,30
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Flemish,200,130,0,70,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Frisian,260,255,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Scandinavian languages,7765,7460,0,290,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Danish,3955,3790,0,160,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Icelandic,190,185,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Norwegian,1990,1950,0,35,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,        Swedish,1630,1540,0,85,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Germanic languages, n.i.e.",340,280,0,50,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Celtic languages,415,390,0,25,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Gaelic languages,250,235,0,20,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Welsh,165,160,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Celtic languages, n.i.e.",0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Slavic languages,34270,31540,20,1775,925
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Bulgarian,310,290,0,15,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Byelorussian,0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Croatian,3665,3450,0,110,105
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Czech,3115,2815,0,260,40
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Macedonian,65,65,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Polish,8995,8065,10,640,285
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Russian,5410,5070,10,205,125
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Serbian,1785,1495,0,90,200
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Serbo-Croatian,1235,1070,0,75,90
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Slovak,1300,1220,0,65,20
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Slovenian,750,725,0,25,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Ukrainian,6670,6365,0,260,40
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Slavic languages, n.i.e.",955,910,0,20,15
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Baltic languages,540,515,0,15,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Latvian (Lettish),325,320,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Lithuanian,215,200,0,15,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Finno-Ugric languages,9030,8405,10,455,160
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Estonian,645,595,0,35,15
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Finnish,2485,2385,10,65,35
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Hungarian,5905,5435,0,360,115
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Greek,3435,3170,0,200,70
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Armenian,355,255,0,80,15
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Turkic languages,635,550,0,60,30
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Turkish,605,520,0,60,30
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Turkic languages, n.i.e.",30,30,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Semitic languages,4535,3570,0,785,175
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Amharic,470,445,0,0,25
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Arabic,2735,1935,0,660,135
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Hebrew,370,305,0,60,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Maltese,125,110,0,15,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Somali,505,490,0,20,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Tingringa,210,195,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Semitic languages, n.i.e.",115,85,0,15,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Indo-Iranian languages,69395,58915,20,1855,8605
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Bengali,365,340,0,15,15
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Gujarati,2780,2540,0,165,80
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Hindi,7690,7270,0,175,245
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Konkani,50,40,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Kurdish,275,240,0,0,40
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Marathi,75,70,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Pashto,140,135,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Persian (Farsi),6965,5750,10,630,575
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Punjabi,48485,40240,10,700,7540
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Sindhi,775,680,0,90,10
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Sinhalese,215,205,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Urdu,1245,1110,0,45,95
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Indo-Iranian languages, n.i.e.",320,290,0,15,15
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Dravidian languages,905,845,0,30,30
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Kannada,25,25,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Malayalam,195,185,0,10,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Tamil,655,605,0,30,25
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Telugu,30,30,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Dravidian languages, n.i.e.",0,0,0,0,0
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Japanese,6980,6125,10,105,740
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Korean,7925,6635,0,140,1140
British Columbia - Colombie-Britannique (00059)   20000,  Male,    Sino-Tibetan languages,121425,97280,20,1865,22255
British Columbia - Colombie-Britannique (00059)   20000,  Male,      Chinese,120740,96680,25,1850,22185
British Columbia - Colombie-Britannique (00059)   20000,  Male,"      Sino-Tibetan languages, n.i.e.",680,600,0,15,65
